央视频道,#genre#
世界杯 西班牙VS阿根廷 詹俊 张路 樊振东 武磊 林梦鸽 01:00,http://120.4.126.153:1234/966281957
世界杯 西班牙VS阿根廷 詹俊 张路 樊振东 武磊 林梦鸽 01:00,http://117.15.157.81:1234/966281957
世界杯 西班牙VS阿根廷 詹俊 张路 樊振东 武磊 林梦鸽 01:00,http://113.232.12.186:1234/966281957
世界杯 西班牙VS阿根廷 赛场原声 02:45,http://111.61.214.160:7788/966282457
世界杯 西班牙VS阿根廷 赛场原声 02:45,http://120.4.126.153:1234/966282457
世界杯 西班牙VS阿根廷 赛场原声 02:45,http://117.15.157.81:1234/966282457
世界杯 西班牙VS阿根廷 赛场原声 02:45,http://113.232.12.186:1234/966282457
世界杯 西班牙VS阿根廷 闽南语 智能字幕 02:45,http://111.61.214.160:7788/966282069
世界杯 西班牙VS阿根廷 闽南语 智能字幕 02:45,http://120.4.126.153:1234/966282069
世界杯 西班牙VS阿根廷 闽南语 智能字幕 02:45,http://117.15.157.81:1234/966282069
世界杯 西班牙VS阿根廷 闽南语 智能字幕 02:45,http://113.232.12.186:1234/966282069
世界杯 西班牙VS阿根廷 闽南语：洪荒 02:45,http://111.61.214.160:7788/966282472
世界杯 西班牙VS阿根廷 闽南语：洪荒 02:45,http://120.4.126.153:1234/966282472
世界杯 西班牙VS阿根廷 闽南语：洪荒 02:45,http://117.15.157.81:1234/966282472
世界杯 西班牙VS阿根廷 闽南语：洪荒 02:45,http://113.232.12.186:1234/966282472
世界杯 西班牙VS阿根廷 阿根廷队球星视角 02:00,http://113.232.12.186:1234/966282279
世界杯 西班牙VS阿根廷 阿根廷队视角 02:00,http://113.232.12.186:1234/966282419
世界杯 西班牙VS阿根廷 颜强 王伟 李子琪 01:30,http://111.61.214.160:7788/966281924
世界杯 西班牙VS阿根廷 颜强 王伟 李子琪 01:30,http://120.4.126.153:1234/966281924
世界杯 西班牙VS阿根廷 颜强 王伟 李子琪 01:30,http://117.15.157.81:1234/966281924
世界杯 西班牙VS阿根廷 颜强 王伟 李子琪 01:30,http://113.232.12.186:1234/966281924
世界杯 西班牙VS阿根廷 鲁靖明 马明宇 邵凌霄 02:00,http://111.61.214.160:7788/966281891
世界杯 西班牙VS阿根廷 鲁靖明 马明宇 邵凌霄 02:00,http://120.4.126.153:1234/966281891
世界杯 西班牙VS阿根廷 鲁靖明 马明宇 邵凌霄 02:00,http://117.15.157.81:1234/966281891
世界杯 西班牙VS阿根廷 鲁靖明 马明宇 邵凌霄 02:00,http://113.232.12.186:1234/966281891
东北超 延边VS大连 全场回放 17:50,http://117.15.157.81:1234/966274739
东北超 沈阳VS通辽 全场回放 18:55,http://117.15.157.81:1234/966276646
东方卫视-高清,http://114.241.105.149:85/tsfile/live/41/1041_1.m3u8?key=txiptv
东方卫视-高清,http://114.245.198.169:85/tsfile/live/41/1041_1.m3u8?key=txiptv
中乙 上海赛更达VS山东泰山B队 全场回放（官方解说） 15:50,http://117.15.157.81:1234/966264598
中乙 北京理工VS大连可为 全场回放（官方解说） 18:50,http://117.15.157.81:1234/966272085
中乙 厦门飞鹭VS赣州瑞狮 全场回放（官方解说） 19:20,http://117.15.157.81:1234/966277288
中乙 大连英博B队VS山西崇德荣海 全场回放（官方解说） 18:50,http://111.61.214.160:7788/966293371
中乙 大连英博B队VS山西崇德荣海 全场回放（官方解说） 18:50,http://120.4.126.153:1234/966293371
中乙 大连英博B队VS山西崇德荣海 全场回放（官方解说） 18:50,http://117.15.157.81:1234/966293371
中乙 大连英博B队VS山西崇德荣海 全场回放（官方解说） 18:50,http://113.232.12.186:1234/966293371
中乙 杭州临平吴越VS成都蓉城希拉谷 全场回放 19:20,http://111.61.214.160:7788/966294198
中乙 杭州临平吴越VS成都蓉城希拉谷 全场回放 19:20,http://120.4.126.153:1234/966294198
中乙 杭州临平吴越VS成都蓉城希拉谷 全场回放 19:20,http://117.15.157.81:1234/966294198
中乙 杭州临平吴越VS成都蓉城希拉谷 全场回放 19:20,http://113.232.12.186:1234/966294198
中乙 武汉三镇B队VS贵州贵阳竞技 全场回放 19:20,http://111.61.214.160:7788/966294218
中乙 武汉三镇B队VS贵州贵阳竞技 全场回放 19:20,http://120.4.126.153:1234/966294218
中乙 武汉三镇B队VS贵州贵阳竞技 全场回放 19:20,http://117.15.157.81:1234/966294218
中乙 武汉三镇B队VS贵州贵阳竞技 全场回放 19:20,http://113.232.12.186:1234/966294218
中乙 江西庐山VS广东铭途 全场回放 19:20,http://111.61.214.160:7788/966294227
中乙 江西庐山VS广东铭途 全场回放 19:20,http://120.4.126.153:1234/966294227
中乙 江西庐山VS广东铭途 全场回放 19:20,http://117.15.157.81:1234/966294227
中乙 江西庐山VS广东铭途 全场回放 19:20,http://113.232.12.186:1234/966294227
中乙 泰安天贶VS青岛红狮 全场回放（官方解说） 18:50,http://111.61.214.160:7788/966293724
中乙 泰安天贶VS青岛红狮 全场回放（官方解说） 18:50,http://120.4.126.153:1234/966293724
中乙 泰安天贶VS青岛红狮 全场回放（官方解说） 18:50,http://117.15.157.81:1234/966293724
中乙 泰安天贶VS青岛红狮 全场回放（官方解说） 18:50,http://113.232.12.186:1234/966293724
中乙 海门珂缔缘VS兰州陇原竞技 全场回放（官方解说） 19:20,http://111.61.214.160:7788/966294386
中乙 海门珂缔缘VS兰州陇原竞技 全场回放（官方解说） 19:20,http://120.4.126.153:1234/966294386
中乙 海门珂缔缘VS兰州陇原竞技 全场回放（官方解说） 19:20,http://113.232.12.186:1234/966294386
中乙 深圳二零二八VS广州蒲公英 全场回放（官方解说） 19:20,http://117.15.157.81:1234/966275783
中乙 温州俱乐部VS湖北青年星 全场回放（官方解说） 19:20,http://117.15.157.81:1234/966275792
中乙 长春喜都VS上海海港B队 全场回放（官方解说） 15:50,http://117.15.157.81:1234/966264940
中华特产,http://111.61.214.160:7788/959986618
中华特产,http://120.4.126.153:1234/959986618
中华特产,http://117.15.157.81:1234/959986618
中华特产,http://113.232.12.186:1234/959986618
中国农林卫视,http://111.61.214.160:7788/956904896
中国农林卫视,http://120.4.126.153:1234/956904896
中国农林卫视,http://117.15.157.81:1234/956904896
中国农林卫视,http://113.232.12.186:1234/956904896
中国自行车运动协会系列赛 全国青年山地自行车锦标赛 2026全国青年山地自行车锦标赛全场回放（官方解说） 07:30,http://117.15.157.81:1234/966262451
中国自行车运动协会系列赛 全国青年山地自行车锦标赛 2026全国青年山地自行车锦标赛全场回放（官方解说） 08:00,http://111.61.214.160:7788/966290571
中国自行车运动协会系列赛 全国青年山地自行车锦标赛 2026全国青年山地自行车锦标赛全场回放（官方解说） 08:00,http://120.4.126.153:1234/966290571
中国自行车运动协会系列赛 全国青年山地自行车锦标赛 2026全国青年山地自行车锦标赛全场回放（官方解说） 08:00,http://117.15.157.81:1234/966290571
中国自行车运动协会系列赛 全国青年山地自行车锦标赛 2026全国青年山地自行车锦标赛全场回放（官方解说） 08:00,http://113.232.12.186:1234/966290571
中国自行车运动协会系列赛 环大美青海国际公路自行车赛 2026中国自行车运动协会系列赛环大美青海国际公路自行车赛Day8全场回放（官方解说） 13:00,http://117.15.157.81:1234/966262134
中甲 南京城市VS广东广州豹足球俱乐部 全场回放（官方解说） 19:20,http://117.15.157.81:1234/966275584
中甲 定南赣联VS宁波职业足球俱乐部 全场回放 19:50,http://117.15.157.81:1234/966276453
中甲 定南赣联VS宁波职业足球俱乐部 全场回放（官方解说） 19:50,http://117.15.157.81:1234/966276406
中甲 广西恒宸VS陕西联合 全场回放（官方解说） 19:20,http://117.15.157.81:1234/966274708
中甲 梅州客家VS大连鲲城 全场回放（官方解说） 19:20,http://117.15.157.81:1234/966274162
中超 上海申花VS天津津门虎 全场回放（娄一晨、李彦、姚安妮） 19:20,http://117.15.157.81:1234/966275325
中超 大连英博海发VS山东泰山 全场回放 19:20,http://117.15.157.81:1234/966273628
中超 大连英博海发VS山东泰山 全场回放（乔迁） 19:20,http://117.15.157.81:1234/966275238
中超 大连英博海发VS山东泰山 全场回放（孙雨轩、徐云龙、李子琪） 19:20,http://117.15.157.81:1234/966273092
中超 武汉三镇VS深圳新鹏城 全场回放（袁甲、张辛昕） 19:55,http://117.15.157.81:1234/966273499
中超 重庆铜梁龙VS浙江俱乐部绿城 全场回放 18:45,http://117.15.157.81:1234/966271364
中超 重庆铜梁龙VS浙江俱乐部绿城 全场回放（刘腾、贺宇） 18:45,http://117.15.157.81:1234/966270754
优漫卡通频道,http://111.61.214.160:7788/626064703
优漫卡通频道,http://120.4.126.153:1234/626064703
优漫卡通频道,http://117.15.157.81:1234/626064703
优漫卡通频道,http://113.232.12.186:1234/626064703
体坛名栏汇,http://111.61.214.160:7788/629943305
体坛名栏汇,http://120.4.126.153:1234/629943305
体坛名栏汇,http://117.15.157.81:1234/629943305
体坛名栏汇,http://113.232.12.186:1234/629943305
体育休闲频道,http://111.61.214.160:7788/626064707
体育休闲频道,http://120.4.126.153:1234/626064707
体育休闲频道,http://117.15.157.81:1234/626064707
体育休闲频道,http://113.232.12.186:1234/626064707
全国女子篮球锦标赛 上海交通大学63-80浙江稠州银行 全场回放（赛场原声） 14:25,http://117.15.157.81:1234/966262937
全国女子篮球锦标赛 上海交通大学vs江苏南钢 清流播出 14:25,http://111.61.214.160:7788/966167587
全国女子篮球锦标赛 上海交通大学vs江苏南钢 清流播出 14:25,http://120.4.126.153:1234/966167587
全国女子篮球锦标赛 上海交通大学vs江苏南钢 清流播出 14:25,http://117.15.157.81:1234/966167587
全国女子篮球锦标赛 上海交通大学vs江苏南钢 清流播出 14:25,http://113.232.12.186:1234/966167587
全国女子篮球锦标赛 上海浦发银行102-72福建金篮 全场回放（赛场原声） 13:55,http://111.61.214.160:7788/966289758
全国女子篮球锦标赛 上海浦发银行102-72福建金篮 全场回放（赛场原声） 13:55,http://120.4.126.153:1234/966289758
全国女子篮球锦标赛 上海浦发银行102-72福建金篮 全场回放（赛场原声） 13:55,http://117.15.157.81:1234/966289758
全国女子篮球锦标赛 上海浦发银行102-72福建金篮 全场回放（赛场原声） 13:55,http://113.232.12.186:1234/966289758
全国女子篮球锦标赛 东莞新世纪vs石家庄英励 清流播出 16:55,http://111.61.214.160:7788/966167566
全国女子篮球锦标赛 东莞新世纪vs石家庄英励 清流播出 16:55,http://120.4.126.153:1234/966167566
全国女子篮球锦标赛 东莞新世纪vs石家庄英励 清流播出 16:55,http://117.15.157.81:1234/966167566
全国女子篮球锦标赛 东莞新世纪vs石家庄英励 清流播出 16:55,http://113.232.12.186:1234/966167566
全国女子篮球锦标赛 北京大学77-92上海浦发银行 全场回放（赛场原声） 15:55,http://117.15.157.81:1234/966264749
全国女子篮球锦标赛 北京首钢56-72四川远达美乐 全场回放（赛场原声） 19:25,http://117.15.157.81:1234/966273084
全国女子篮球锦标赛 北京首钢73-68厦门银行 全场回放（赛场原声） 15:55,http://111.61.214.160:7788/966291147
全国女子篮球锦标赛 北京首钢73-68厦门银行 全场回放（赛场原声） 15:55,http://120.4.126.153:1234/966291147
全国女子篮球锦标赛 北京首钢73-68厦门银行 全场回放（赛场原声） 15:55,http://117.15.157.81:1234/966291147
全国女子篮球锦标赛 北京首钢73-68厦门银行 全场回放（赛场原声） 15:55,http://113.232.12.186:1234/966291147
全国女子篮球锦标赛 北京首钢vs大连文体旅 清流播出 13:55,http://111.61.214.160:7788/966167598
全国女子篮球锦标赛 北京首钢vs大连文体旅 清流播出 13:55,http://120.4.126.153:1234/966167598
全国女子篮球锦标赛 北京首钢vs大连文体旅 清流播出 13:55,http://117.15.157.81:1234/966167598
全国女子篮球锦标赛 北京首钢vs大连文体旅 清流播出 13:55,http://113.232.12.186:1234/966167598
全国女子篮球锦标赛 厦门银行65-63大连文体旅 全场回放（赛场原声） 13:55,http://117.15.157.81:1234/966262802
全国女子篮球锦标赛 厦门银行vs福建金篮 清流播出 19:25,http://111.61.214.160:7788/966167559
全国女子篮球锦标赛 厦门银行vs福建金篮 清流播出 19:25,http://120.4.126.153:1234/966167559
全国女子篮球锦标赛 厦门银行vs福建金篮 清流播出 19:25,http://117.15.157.81:1234/966167559
全国女子篮球锦标赛 厦门银行vs福建金篮 清流播出 19:25,http://113.232.12.186:1234/966167559
全国女子篮球锦标赛 四川远达美乐vs上海浦发银行 清流播出 15:55,http://111.61.214.160:7788/966167579
全国女子篮球锦标赛 四川远达美乐vs上海浦发银行 清流播出 15:55,http://120.4.126.153:1234/966167579
全国女子篮球锦标赛 四川远达美乐vs上海浦发银行 清流播出 15:55,http://117.15.157.81:1234/966167579
全国女子篮球锦标赛 四川远达美乐vs上海浦发银行 清流播出 15:55,http://113.232.12.186:1234/966167579
全国女子篮球锦标赛 大连文体旅105-84北京大学 全场回放（赛场原声） 19:25,http://111.61.214.160:7788/966293431
全国女子篮球锦标赛 大连文体旅105-84北京大学 全场回放（赛场原声） 19:25,http://120.4.126.153:1234/966293431
全国女子篮球锦标赛 大连文体旅105-84北京大学 全场回放（赛场原声） 19:25,http://117.15.157.81:1234/966293431
全国女子篮球锦标赛 大连文体旅105-84北京大学 全场回放（赛场原声） 19:25,http://113.232.12.186:1234/966293431
全国女子篮球锦标赛 山西竹叶青酒49-55河南豫光金铅 全场回放（赛场原声） 14:25,http://111.61.214.160:7788/966290172
全国女子篮球锦标赛 山西竹叶青酒49-55河南豫光金铅 全场回放（赛场原声） 14:25,http://120.4.126.153:1234/966290172
全国女子篮球锦标赛 山西竹叶青酒49-55河南豫光金铅 全场回放（赛场原声） 14:25,http://117.15.157.81:1234/966290172
全国女子篮球锦标赛 山西竹叶青酒49-55河南豫光金铅 全场回放（赛场原声） 14:25,http://113.232.12.186:1234/966290172
全国女子篮球锦标赛 山西竹叶青酒vs浙江稠州银行 清流播出 19:25,http://111.61.214.160:7788/966167545
全国女子篮球锦标赛 山西竹叶青酒vs浙江稠州银行 清流播出 19:25,http://120.4.126.153:1234/966167545
全国女子篮球锦标赛 山西竹叶青酒vs浙江稠州银行 清流播出 19:25,http://117.15.157.81:1234/966167545
全国女子篮球锦标赛 山西竹叶青酒vs浙江稠州银行 清流播出 19:25,http://113.232.12.186:1234/966167545
全国女子篮球锦标赛 江苏南钢80-61东莞新世纪 全场回放（赛场原声） 19:25,http://117.15.157.81:1234/966275453
全国女子篮球锦标赛 河南豫光金铅90-59石家庄英励 全场回放（赛场原声） 16:55,http://117.15.157.81:1234/966265050
全国女子篮球锦标赛 浙江稠州银行70-83江苏南钢 全场回放（赛场原声） 16:55,http://111.61.214.160:7788/966291772
全国女子篮球锦标赛 浙江稠州银行70-83江苏南钢 全场回放（赛场原声） 16:55,http://120.4.126.153:1234/966291772
全国女子篮球锦标赛 浙江稠州银行70-83江苏南钢 全场回放（赛场原声） 16:55,http://117.15.157.81:1234/966291772
全国女子篮球锦标赛 浙江稠州银行70-83江苏南钢 全场回放（赛场原声） 16:55,http://113.232.12.186:1234/966291772
全国女子篮球锦标赛 石家庄英励75-86上海交通大学 全场回放（赛场原声） 19:25,http://111.61.214.160:7788/966293406
全国女子篮球锦标赛 石家庄英励75-86上海交通大学 全场回放（赛场原声） 19:25,http://120.4.126.153:1234/966293406
全国女子篮球锦标赛 石家庄英励75-86上海交通大学 全场回放（赛场原声） 19:25,http://117.15.157.81:1234/966293406
全国女子篮球锦标赛 石家庄英励75-86上海交通大学 全场回放（赛场原声） 19:25,http://113.232.12.186:1234/966293406
全国少年体操U系列锦标赛 男、女11岁、12岁组单项决赛 2026年全国少年体操U系列锦标赛Day8全场回放 15:00,http://117.15.157.81:1234/966269731
公共新闻频道,http://111.61.214.160:7788/626064693
公共新闻频道,http://120.4.126.153:1234/626064693
公共新闻频道,http://117.15.157.81:1234/626064693
公共新闻频道,http://113.232.12.186:1234/626064693
兰州新闻综合,http://61.178.227.57:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
兰州旅游,http://61.178.227.57:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
南京十八频道,http://111.61.214.160:7788/838151753
南京十八频道,http://120.4.126.153:1234/838151753
南京十八频道,http://117.15.157.81:1234/838151753
南京十八频道,http://113.232.12.186:1234/838151753
南京教科频道,http://111.61.214.160:7788/838153729
南京教科频道,http://120.4.126.153:1234/838153729
南京教科频道,http://117.15.157.81:1234/838153729
南京教科频道,http://113.232.12.186:1234/838153729
南京新闻综合频道,http://111.61.214.160:7788/838109047
南京新闻综合频道,http://120.4.126.153:1234/838109047
南京新闻综合频道,http://117.15.157.81:1234/838109047
南京新闻综合频道,http://113.232.12.186:1234/838109047
南方影视,http://111.61.214.160:7788/614961829
南方影视,http://120.4.126.153:1234/614961829
南方影视,http://117.15.157.81:1234/614961829
南方影视,http://113.232.12.186:1234/614961829
南通新闻综合,http://111.61.214.160:7788/955227985
南通新闻综合,http://120.4.126.153:1234/955227985
南通新闻综合,http://117.15.157.81:1234/955227985
南通新闻综合,http://113.232.12.186:1234/955227985
吉视乡村,http://61.161.61.119:9004/hls/73/index.m3u8
吉视影视,http://61.161.61.119:9004/hls/72/index.m3u8
吉视生活,http://61.161.61.119:9004/hls/70/index.m3u8
吉视都市,http://61.161.61.119:9004/hls/71/index.m3u8
和美乡途轮播台,http://111.61.214.160:7788/713591450
和美乡途轮播台,http://120.4.126.153:1234/713591450
和美乡途轮播台,http://117.15.157.81:1234/713591450
和美乡途轮播台,http://113.232.12.186:1234/713591450
四海钓鱼,http://111.61.214.160:7788/637444975
四海钓鱼,http://120.4.126.153:1234/637444975
四海钓鱼,http://117.15.157.81:1234/637444975
四海钓鱼,http://113.232.12.186:1234/637444975
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛Day2全场回放（官方解说）（一） 04:20,http://111.61.214.160:7788/966285400
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛Day2全场回放（官方解说）（一） 04:20,http://120.4.126.153:1234/966285400
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛Day2全场回放（官方解说）（一） 04:20,http://117.15.157.81:1234/966285400
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛Day2全场回放（官方解说）（一） 04:20,http://113.232.12.186:1234/966285400
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛Day2全场回放（官方解说）（三） 04:20,http://111.61.214.160:7788/966291846
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛Day2全场回放（官方解说）（三） 04:20,http://120.4.126.153:1234/966291846
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛Day2全场回放（官方解说）（三） 04:20,http://117.15.157.81:1234/966291846
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛Day2全场回放（官方解说）（三） 04:20,http://113.232.12.186:1234/966291846
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛Day2全场回放（官方解说）（二） 04:20,http://111.61.214.160:7788/966291499
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛Day2全场回放（官方解说）（二） 04:20,http://120.4.126.153:1234/966291499
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛Day2全场回放（官方解说）（二） 04:20,http://117.15.157.81:1234/966291499
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛Day2全场回放（官方解说）（二） 04:20,http://113.232.12.186:1234/966291499
大连海钓联赛 海发海岛海钓联赛庄河分站赛 2026海发海岛海钓联赛庄河分站赛全场回放（官方解说） 14:40,http://117.15.157.81:1234/966263637
天津卫视-高清,http://114.241.105.149:85/tsfile/live/30/1030_1.m3u8?key=txiptv
天津卫视-高清,http://114.245.198.169:85/tsfile/live/30/1030_1.m3u8?key=txiptv
奥林匹克,http://61.178.227.57:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
宜兴新闻综合,http://111.61.214.160:7788/955227996
宜兴新闻综合,http://120.4.126.153:1234/955227996
宜兴新闻综合,http://117.15.157.81:1234/955227996
宜兴新闻综合,http://113.232.12.186:1234/955227996
宿迁新闻综合,http://111.61.214.160:7788/639731832
宿迁新闻综合,http://120.4.126.153:1234/639731832
宿迁新闻综合,http://117.15.157.81:1234/639731832
宿迁新闻综合,http://113.232.12.186:1234/639731832
广东卫视-高清,http://114.241.105.149:85/tsfile/live/45/1045_1.m3u8?key=txiptv
广东卫视-高清,http://114.245.198.169:85/tsfile/live/45/1045_1.m3u8?key=txiptv
广东珠江频道,http://111.61.214.160:7788/639731952
广东珠江频道,http://120.4.126.153:1234/639731952
广东珠江频道,http://117.15.157.81:1234/639731952
广东珠江频道,http://113.232.12.186:1234/639731952
建党105周年巡礼,http://111.61.214.160:7788/713600957
建党105周年巡礼,http://120.4.126.153:1234/713600957
建党105周年巡礼,http://117.15.157.81:1234/713600957
建党105周年巡礼,http://113.232.12.186:1234/713600957
徐州新闻综合,http://111.61.214.160:7788/639731747
徐州新闻综合,http://120.4.126.153:1234/639731747
徐州新闻综合,http://117.15.157.81:1234/639731747
徐州新闻综合,http://113.232.12.186:1234/639731747
斯诺克 傅家俊VS吴安仪 吕昊天出战 一号桌 17:00,http://111.61.214.160:7788/966169098
斯诺克 傅家俊VS吴安仪 吕昊天出战 一号桌 17:00,http://120.4.126.153:1234/966169098
斯诺克 傅家俊VS吴安仪 吕昊天出战 一号桌 17:00,http://117.15.157.81:1234/966169098
斯诺克 傅家俊VS吴安仪 吕昊天出战 一号桌 17:00,http://113.232.12.186:1234/966169098
斯诺克 傅家俊VS吴安仪 吕昊天出战 七号桌 17:00,http://111.61.214.160:7788/966169162
斯诺克 傅家俊VS吴安仪 吕昊天出战 七号桌 17:00,http://120.4.126.153:1234/966169162
斯诺克 傅家俊VS吴安仪 吕昊天出战 七号桌 17:00,http://117.15.157.81:1234/966169162
斯诺克 傅家俊VS吴安仪 吕昊天出战 七号桌 17:00,http://113.232.12.186:1234/966169162
斯诺克 傅家俊VS吴安仪 吕昊天出战 三号桌 17:00,http://111.61.214.160:7788/966169120
斯诺克 傅家俊VS吴安仪 吕昊天出战 三号桌 17:00,http://120.4.126.153:1234/966169120
斯诺克 傅家俊VS吴安仪 吕昊天出战 三号桌 17:00,http://117.15.157.81:1234/966169120
斯诺克 傅家俊VS吴安仪 吕昊天出战 三号桌 17:00,http://113.232.12.186:1234/966169120
斯诺克 傅家俊VS吴安仪 吕昊天出战 二号桌 17:00,http://111.61.214.160:7788/966169114
斯诺克 傅家俊VS吴安仪 吕昊天出战 二号桌 17:00,http://120.4.126.153:1234/966169114
斯诺克 傅家俊VS吴安仪 吕昊天出战 二号桌 17:00,http://117.15.157.81:1234/966169114
斯诺克 傅家俊VS吴安仪 吕昊天出战 二号桌 17:00,http://113.232.12.186:1234/966169114
斯诺克 傅家俊VS吴安仪 吕昊天出战 五号桌 17:00,http://111.61.214.160:7788/966169138
斯诺克 傅家俊VS吴安仪 吕昊天出战 五号桌 17:00,http://120.4.126.153:1234/966169138
斯诺克 傅家俊VS吴安仪 吕昊天出战 五号桌 17:00,http://117.15.157.81:1234/966169138
斯诺克 傅家俊VS吴安仪 吕昊天出战 五号桌 17:00,http://113.232.12.186:1234/966169138
斯诺克 傅家俊VS吴安仪 吕昊天出战 余昌瑞 17:00,http://111.61.214.160:7788/966256983
斯诺克 傅家俊VS吴安仪 吕昊天出战 余昌瑞 17:00,http://120.4.126.153:1234/966256983
斯诺克 傅家俊VS吴安仪 吕昊天出战 余昌瑞 17:00,http://117.15.157.81:1234/966256983
斯诺克 傅家俊VS吴安仪 吕昊天出战 余昌瑞 17:00,http://113.232.12.186:1234/966256983
斯诺克 傅家俊VS吴安仪 吕昊天出战 八号桌 17:00,http://111.61.214.160:7788/966169167
斯诺克 傅家俊VS吴安仪 吕昊天出战 八号桌 17:00,http://120.4.126.153:1234/966169167
斯诺克 傅家俊VS吴安仪 吕昊天出战 八号桌 17:00,http://117.15.157.81:1234/966169167
斯诺克 傅家俊VS吴安仪 吕昊天出战 八号桌 17:00,http://113.232.12.186:1234/966169167
斯诺克 傅家俊VS吴安仪 吕昊天出战 六号桌 17:00,http://111.61.214.160:7788/966169148
斯诺克 傅家俊VS吴安仪 吕昊天出战 六号桌 17:00,http://120.4.126.153:1234/966169148
斯诺克 傅家俊VS吴安仪 吕昊天出战 六号桌 17:00,http://117.15.157.81:1234/966169148
斯诺克 傅家俊VS吴安仪 吕昊天出战 六号桌 17:00,http://113.232.12.186:1234/966169148
斯诺克 傅家俊VS吴安仪 吕昊天出战 四号桌 17:00,http://111.61.214.160:7788/966169130
斯诺克 傅家俊VS吴安仪 吕昊天出战 四号桌 17:00,http://120.4.126.153:1234/966169130
斯诺克 傅家俊VS吴安仪 吕昊天出战 四号桌 17:00,http://117.15.157.81:1234/966169130
斯诺克 傅家俊VS吴安仪 吕昊天出战 四号桌 17:00,http://113.232.12.186:1234/966169130
斯诺克 布雷切尔、刘宏宇登场 一号桌 02:00,http://111.61.214.160:7788/966168778
斯诺克 布雷切尔、刘宏宇登场 一号桌 02:00,http://120.4.126.153:1234/966168778
斯诺克 布雷切尔、刘宏宇登场 一号桌 02:00,http://113.232.12.186:1234/966168778
斯诺克 布雷切尔、刘宏宇登场 七号桌 02:00,http://111.61.214.160:7788/966168860
斯诺克 布雷切尔、刘宏宇登场 七号桌 02:00,http://120.4.126.153:1234/966168860
斯诺克 布雷切尔、刘宏宇登场 七号桌 02:00,http://113.232.12.186:1234/966168860
斯诺克 布雷切尔、刘宏宇登场 三号桌 02:00,http://111.61.214.160:7788/966168804
斯诺克 布雷切尔、刘宏宇登场 三号桌 02:00,http://120.4.126.153:1234/966168804
斯诺克 布雷切尔、刘宏宇登场 三号桌 02:00,http://113.232.12.186:1234/966168804
斯诺克 布雷切尔、刘宏宇登场 二号桌 02:00,http://111.61.214.160:7788/966168792
斯诺克 布雷切尔、刘宏宇登场 二号桌 02:00,http://120.4.126.153:1234/966168792
斯诺克 布雷切尔、刘宏宇登场 二号桌 02:00,http://113.232.12.186:1234/966168792
斯诺克 布雷切尔、刘宏宇登场 五号桌 02:00,http://111.61.214.160:7788/966168853
斯诺克 布雷切尔、刘宏宇登场 五号桌 02:00,http://120.4.126.153:1234/966168853
斯诺克 布雷切尔、刘宏宇登场 五号桌 02:00,http://113.232.12.186:1234/966168853
斯诺克 布雷切尔、刘宏宇登场 八号桌 02:00,http://111.61.214.160:7788/966168880
斯诺克 布雷切尔、刘宏宇登场 八号桌 02:00,http://120.4.126.153:1234/966168880
斯诺克 布雷切尔、刘宏宇登场 八号桌 02:00,http://113.232.12.186:1234/966168880
斯诺克 布雷切尔、刘宏宇登场 六号桌 02:00,http://111.61.214.160:7788/966168856
斯诺克 布雷切尔、刘宏宇登场 六号桌 02:00,http://120.4.126.153:1234/966168856
斯诺克 布雷切尔、刘宏宇登场 六号桌 02:00,http://113.232.12.186:1234/966168856
斯诺克 布雷切尔、刘宏宇登场 四号桌 02:00,http://111.61.214.160:7788/966168829
斯诺克 布雷切尔、刘宏宇登场 四号桌 02:00,http://120.4.126.153:1234/966168829
斯诺克 布雷切尔、刘宏宇登场 四号桌 02:00,http://113.232.12.186:1234/966168829
斯诺克 常冰玉、徐思登场 一号桌 23:00,http://111.61.214.160:7788/966168984
斯诺克 常冰玉、徐思登场 一号桌 23:00,http://120.4.126.153:1234/966168984
斯诺克 常冰玉、徐思登场 一号桌 23:00,http://113.232.12.186:1234/966168984
斯诺克 常冰玉、徐思登场 七号桌 23:00,http://111.61.214.160:7788/966169132
